time,susceptible,exposed,infected,vaccinatedD1,vaccinatedD2,recovered,new_exposed,new_infected,new_recovered,deaths,error
178,0.09501810556782336,0.032594303623361374,0.08640685560394887,0.10800830190860408,0.037628325821012304,0.7933321416376682,0.0032796606450356063,0.0042590632201686286,0.004721469681870777,0.0412676359362607,0.9998405125861259
179,0.09181337189574874,0.03160205642429218,0.08640685560394887,0.10800830190860408,0.036964686917643486,0.7980033032091223,0.003171551726906169,0.004167010081959404,0.00462620538767751,0.04149990955243978,0.9998833279992465
180,0.0889447392166706,0.03041821025150844,0.08640685560394887,0.10800830190860408,0.0362443175918899,0.8025342443026064,0.0028354507339097,0.004038563842597697,0.004526659552172186,0.041725760856650786,0.9998672722193263
181,0.08622489009818644,0.02917656327101193,0.08640685560394887,0.10800830190860408,0.035496118247607955,0.807008454973706,0.0026663298520834514,0.0038897802820037184,0.004435676799290977,0.041920570986349374,0.9998265975768618
182,0.08366238762292037,0.027892100877394854,0.08640685560394887,0.10800830190860408,0.03471045541684551,0.8113927532772522,0.0025036312822252884,0.0037891640611703806,0.004362890596986009,0.042130366510640165,0.9997880637050531
183,0.08135998878236177,0.02654876729073699,0.08640685560394887,0.10800830190860408,0.03389910333821072,0.815660379580045,0.0022799207486703136,0.0036221839500001607,0.004231233201640258,0.042340162034930955,0.9998084010262854
184,0.07914000961206025,0.025243967575887642,0.08640685560394887,0.10800830190860408,0.0330320912225192,0.819870205075125,0.0022007122343972608,0.0034915969399824244,0.00416593969663139,0.042542464861925644,0.9998287383475177
185,0.07705918053440058,0.023968068264894678,0.08640685560394887,0.10800830190860408,0.03206767404197837,0.8240018924412599,0.0020551398297873253,0.003310701819548019,0.0040803088703902516,0.04274369730359232,0.9998405125861257
186,0.07507682690691822,0.02270287280718186,0.08640685560394887,0.10800830190860408,0.031062582218973008,0.8280372451278736,0.0019149193518174608,0.0031801148095302826,0.004001100356117199,0.04291281818541857,0.9997923452463653
187,0.07326894608790219,0.021411988101596693,0.08640685560394887,0.10800830190860408,0.03003073076276729,0.8319923189148861,0.0017661357912234826,0.0030645131941047458,0.0039026249059398894,0.043116191397741276,0.9998201752648935
188,0.07160556728816807,0.020099695689451247,0.08640685560394887,0.10800830190860408,0.029016005471809797,0.8358200168478651,0.0015970149093972338,0.002931785413430981,0.0037827417492022953,0.04328638266489553,0.9998276679621897
189,0.07005993087451552,0.018823796378458282,0.08640685560394887,0.10800830190860408,0.027928493978547336,0.8395396058627145,0.00150496177118801,0.002784072238165017,0.0036714216750888154,0.043460855473361856,0.9998126825675975
190,0.06859457336046404,0.017589642095257874,0.08640685560394887,0.10800830190860408,0.026802448613476366,0.8431778455926349,0.0014118382476507717,0.0026470629161791954,0.0035836500781916483,0.04362783558453207,0.9997923452463653
191,0.0672159170579817,0.016446470564938673,0.08640685560394887,0.10800830190860408,0.025672121707093338,0.8466673017619613,0.0013219258800975763,0.0024897162729611033,0.0034594853801419973,0.04377875991578208,0.9997805710077571
192,0.06598925547207739,0.0153129325025716,0.08640685560394887,0.10800830190860408,0.024519316708822007,0.8500518601691422,0.0011806350167996977,0.002322736161790883,0.003309631434220005,0.043921121164407974,0.9997944860170211
193,0.06482467623519791,0.014229702550621198,0.08640685560394887,0.10800830190860408,0.023377215563830822,0.8532801423184332,0.0011003561171986304,0.002214627243661446,0.003181185194858297,0.04408703089025018,0.9997987675583333
194,0.06376285398980779,0.013266355755408389,0.08640685560394887,0.10800830190860408,0.02216982091383077,0.8564356382654191,0.0010286403002216769,0.0020187467286348413,0.0030538093408246036,0.044209054817643804,0.99984372374211
195,0.06275026946950633,0.012349035529300193,0.08640685560394887,0.10800830190860408,0.021003100906295258,0.8593845498440984,0.0009590652539007517,0.0018731743240249057,0.0029221519454788528,0.04434499375430161,0.9998319495035017
196,0.061787993059621536,0.01148095302828065,0.08640685560394887,0.10800830190860408,0.01984280321072783,0.8622039447980878,0.0008991236755319547,0.0017436576993351837,0.0027830018528370026,0.04446059536972715,0.9997762894664449
197,0.060876024760153406,0.01074452792260686,0.08640685560394887,0.10800830190860408,0.0186974909097526,0.8649280754578841,0.0008488155651152859,0.001598085294725248,0.002650274072163238,0.0445622819758885,0.9998084010262854
198,0.06001971649774202,0.010062692468661793,0.08640685560394887,0.10800830190860408,0.01760248671919404,0.867483085235854,0.0008006482253546454,0.0015092433125000668,0.002523968603457559,0.04465326472876971,0.9998212456502217
199,0.059204082877795175,0.009408687033245098,0.08640685560394887,0.10800830190860408,0.016499989831339382,0.8699192822424144,0.0007535512709220192,0.0014193309449468715,0.0023987335200798938,0.044748529022962974,0.9997805710077571
200,0.05842484235900082,0.008808200864229114,0.08640685560394887,0.10800830190860408,0.015501320320302105,0.8722238218536291,0.0007150173991135069,0.0013326297333777187,0.0022649353540781145,0.044837371005188156,0.9997955564023493
201,0.057678783785374894,0.008273008200221997,0.08640685560394887,0.10800830190860408,0.014499439653280785,0.8744491529505707,0.0006743427566489661,0.0012213096592642385,0.0021493337386525777,0.04491122759282114,0.9998116121822695
202,0.0569648367715894,0.007822375977128006,0.08640685560394887,0.10800830190860408,0.013539304014052018,0.876506433551014,0.0006507942794326529,0.0011196230531028866,0.002016605957978813,0.04498508418045412,0.9998180344942375
203,0.05625303052845994,0.007372814139362029,0.08640685560394887,0.10800830190860408,0.012680854980984604,0.8784202825175035,0.0006176123342642118,0.0010661037867021749,0.001893511645257176,0.04504288498816689,0.9997698671544769
204,0.05563113665288367,0.006950011934796408,0.08640685560394887,0.10800830190860408,0.011848095195789532,0.8802420783457837,0.0005608819118794575,0.0010029510523493353,0.0017629246352394397,0.045112460034487815,0.9997837821637411
205,0.05500603162132336,0.006573236299335398,0.08640685560394887,0.10800830190860408,0.011061361979699072,0.8819279352374061,0.0005533892145833579,0.0009579948685727375,0.001652674946453974,0.04515741621826441,0.9997259813560283
206,0.05443230508550773,0.00622214991174673,0.08640685560394887,0.10800830190860408,0.010380596911082021,0.8835174574495073,0.0005180664987588882,0.0008627305743794709,0.001518876780452195,0.04521735779663321,0.9997698671544769
207,0.05387249355895629,0.00587320429481409,0.08640685560394887,0.10800830190860408,0.009728732246321353,0.8849913780461829,0.00048167339760640435,0.0008113520786347877,0.0014246828715869426,0.04526766590704988,0.9997334740533245
208,0.053335160124293145,0.005588481797562305,0.08640685560394887,0.10800830190860408,0.009115401453369198,0.8863785974312893,0.0004527729937500201,0.0007599735828901046,0.001339052045345804,0.045320114788122576,0.9997377555946365
209,0.052839571717422554,0.005314463153590661,0.08640685560394887,0.10800830190860408,0.008568434550753927,0.8876983825407309,0.0004281541312056927,0.0007214397110815923,0.0012384358245124663,0.04536400058657116,0.9997848525490692
210,0.05233863138391189,0.005057570674867245,0.08640685560394887,0.10800830190860408,0.008050368051995037,0.888912199502699,0.0004131687366134935,0.0006775539126330088,0.0011624384662234557,0.04539183060509953,0.9997506002185726
211,0.051889069546145916,0.004795326269503759,0.08640685560394887,0.10800830190860408,0.007594383902260975,0.8900371744824419,0.0003896202593971804,0.0006433015821365534,0.0010832299519504026,0.04541644946764386,0.9997324036679964
212,0.05146519695625228,0.004559841497340627,0.08640685560394887,0.10800830190860408,0.007145892449823012,0.8911375305996405,0.0003564383142287392,0.0006026269396720125,0.0010147252909574918,0.04544749064215627,0.9997559521452127
213,0.051054168990294815,0.004316864027881397,0.08640685560394887,0.10800830190860408,0.00673807563984959,0.8921511855052701,0.0003296786810283834,0.000563022682535486,0.0009505021712766378,0.04547746143134067,0.9997377555946365
214,0.05067311181352175,0.004100646191622522,0.08640685560394887,0.10800830190860408,0.006358088848404537,0.8931081099885148,0.00032432675438831223,0.0005384038199911586,0.0008894902075798266,0.045518136073805206,0.9997580929158687
215,0.05031881426994904,0.003882287584707619,0.08640685560394887,0.10800830190860408,0.006007002460815869,0.8940018817374067,0.0002986375065159707,0.0005052218748227174,0.0008338301705230866,0.045537403009709466,0.9997473890625886
216,0.04998164289162456,0.003661788207136687,0.08640685560394887,0.10800830190860408,0.005705153798315855,0.8948410638345698,0.00028472249725178565,0.0004838141682624328,0.0007706774361702469,0.04555988110159776,0.9997495298332447
217,0.049664808834532344,0.0034616261507980257,0.08640685560394887,0.10800830190860408,0.005402234750487828,0.8956385009039404,0.0002590332493794441,0.00044635068178193465,0.0007321435643617346,0.04558235919348606,0.9997495298332446
218,0.04937045286932843,0.003265745635771421,0.08640685560394887,0.10800830190860408,0.005116441867908028,0.8963770667802702,0.00023334400150710254,0.0004174502779255504,0.0006829058392730799,0.04561554113865451,0.9997452482919326
219,0.04909857499601281,0.0030591612674646745,0.08640685560394887,0.10800830190860408,0.004850986306560499,0.8971017176473358,0.0002023028269946898,0.00040139449800533696,0.0006400904261525107,0.04563587845988677,0.9997463186772606
220,0.048838471361305355,0.002861139981782042,0.08640685560394887,0.10800830190860408,0.004614431149069354,0.8977578638534086,0.00018945820305851904,0.0003660717821808673,0.0006026269396720125,0.045659426937103086,0.9997313332826685
221,0.0485933531211901,0.002663118696099409,0.08640685560394887,0.10800830190860408,0.004380016762234237,0.8984011654355452,0.0001819655057624194,0.00035108638758866805,0.0005619522972074717,0.04567013079038323,0.9997077848054521
222,0.04836643143165108,0.0025036312822252884,0.08640685560394887,0.10800830190860408,0.00414560237539912,0.8990037923752171,0.000161628184530149,0.00032753791037235495,0.0005287703520390305,0.04569153849694352,0.9997109959614361
223,0.04816091744867235,0.002353777336303296,0.08640685560394887,0.10800830190860408,0.003926173383156203,0.899593574690953,0.00014985394592199246,0.00030291904782802764,0.0005020107188386748,0.04571080543284777,0.9997452482919327
224,0.0479543330803656,0.0021728822158688906,0.08640685560394887,0.10800830190860408,0.00372065940017747,0.900124485813648,0.00013272778067376475,0.0002890040385638426,0.0004666880030142051,0.04572365005678394,0.9996960105668439
225,0.04777022680394715,0.0020412248205231402,0.08640685560394887,0.10800830190860408,0.0035162158025267517,0.9006350596151108,0.00011667200075355127,0.0002750890292996576,0.0004367172138298066,0.045734353910064085,0.9996970809521719
226,0.047594683610152816,0.0018913708746011477,0.08640685560394887,0.10800830190860408,0.00332354644348419,0.9011456334165736,0.00010489776214539472,0.0002526109374113587,0.0004131687366134935,0.04574612814867224,0.9997013624934841
227,0.0474426888935748,0.0017565023232713544,0.08640685560394887,0.10800830190860408,0.003143721708377799,0.9016069694929477,9.74050648492951e-05,0.00023120323085107407,0.0003874794887411519,0.04576004315793643,0.9997099255761082
228,0.04729497571830883,0.0016334080105497178,0.08640685560394887,0.10800830190860408,0.002959615431959351,0.9020522497894017,8.777159689716701e-05,0.0002087251389627752,0.00036714216750888154,0.04577181739654458,0.9997120663467641
229,0.04715475524033897,0.0015242287070922661,0.08640685560394887,0.10800830190860408,0.002761594146276718,0.9024739816086393,8.456044091312432e-05,0.00018945820305851904,0.0003500160022606538,0.04578359163515274,0.9996981513375001
230,0.04702523861564925,0.0014011343943706295,0.08640685560394887,0.10800830190860408,0.0025956844204345123,0.9028732353359886,7.813812894503892e-05,0.00017982473510639094,0.00032432675438831223,0.045787873176464794,0.9996831659429078
231,0.04689679237628754,0.0012951662468972205,0.08640685560394887,0.10800830190860408,0.00244583047451252,0.9032467998154655,7.06454316489393e-05,0.00016269856985816323,0.00031148213045214146,0.045791084332448835,0.9996756732456117
232,0.046779049990205976,0.0012020427233599823,0.08640685560394887,0.10800830190860408,0.0022906246019504563,0.9035978862030543,6.422311968085392e-05,0.00014985394592199246,0.00028686326790781415,0.045801788185728984,0.9996713917042996
233,0.04667843376937263,0.0011206934384309008,0.08640685560394887,0.10800830190860408,0.0021482633533245633,0.9039136498748185,5.780080771276852e-05,0.00013165739534575052,0.0002740186439716434,0.04581463280966515,0.9996756732456117
234,0.046576747163211286,0.001033992226861748,0.08640685560394887,0.10800830190860408,0.0020187467286348413,0.9042401173998628,4.8167339760640434e-05,0.00011667200075355127,0.00025475170806738717,0.04581998473630522,0.9996895882548759
235,0.04647934209836199,0.0009526429419326664,0.08640685560394887,0.10800830190860408,0.0018763854800089483,0.9045323325944107,3.960425713652658e-05,0.00010489776214539472,0.000235484772163131,0.04582854781892934,0.9996692509336436
236,0.04637872587752865,0.0008809271249557128,0.08640685560394887,0.10800830190860408,0.0017532911672873117,0.9048095623943664,3.211155984042696e-05,9.74050648492951e-05,0.00021942899224291752,0.04583604051622544,0.9996585470803635
237,0.046300587748583616,0.0008102816933067735,0.08640685560394887,0.10800830190860408,0.0016516045611259598,0.905080369882354,2.35484772163131e-05,8.777159689716701e-05,0.00019052858838653326,0.04584032205753749,0.9996831659429078
238,0.04620639383971836,0.0007417770323138626,0.08640685560394887,0.10800830190860408,0.0015360029457004228,0.9053233473518132,2.2478091888298867e-05,8.456044091312432e-05,0.0001819655057624194,0.04584567398417756,0.9996531951537234
239,0.046140029949381475,0.0006861169952571227,0.08640685560394887,0.10800830190860408,0.0014385978808511275,0.9055577617386483,1.3915009264185013e-05,7.706774361702469e-05,0.000161628184530149,0.04585209629614565,0.9996746028602836
240,0.046075806829700625,0.0006304569582003826,0.08640685560394887,0.10800830190860408,0.0013326297333777187,0.9057686276482672,9.633467952128086e-06,6.957504632092507e-05,0.00015413548723404937,0.04585958899344175,0.9996671101629877
241,0.04598910561813147,0.0005801488477837136,0.08640685560394887,0.10800830190860408,0.00124699890713658,0.9059666489339497,7.492697296099623e-06,6.422311968085392e-05,0.0001380797073138359,0.045860659378769764,0.9996435616857713
242,0.045932375195746715,0.0005384038199911586,0.08640685560394887,0.10800830190860408,0.0011624384662234557,0.9061700221462724,7.492697296099623e-06,5.780080771276852e-05,0.0001252350833776651,0.045861729764097775,0.9996649693923315
243,0.045883137470658066,0.0004838141682624328,0.08640685560394887,0.10800830190860408,0.0010810891812943742,0.9063541284226909,6.422311968085391e-06,4.602656910461197e-05,0.00011024968878546589,0.045863870534753805,0.9996660397776597
244,0.04581891435097721,0.0004538433790780343,0.08640685560394887,0.10800830190860408,0.0009986695110372782,0.9065200381485331,4.281541312056928e-06,3.6393101152483886e-05,9.954583550532356e-05,0.045867081690737846,0.9996585470803635
245,0.0457579023872804,0.00041852066325356467,0.08640685560394887,0.10800830190860408,0.0009312352353723817,0.9066859478743753,4.281541312056928e-06,3.211155984042696e-05,9.205313820922394e-05,0.045869222461393876,0.9996628286216755
246,0.0456979608089116,0.00038105717677306653,0.08640685560394887,0.10800830190860408,0.0008648713450354993,0.9068261683523452,1.070385328014232e-06,2.35484772163131e-05,8.670121156915278e-05,0.045870292846721894,0.9996403505297873
247,0.04564979346915096,0.00034359369029256844,0.08640685560394887,0.10800830190860408,0.0007952962987145743,0.9069588961330189,1.070385328014232e-06,2.1407706560284635e-05,8.027889960106739e-05,0.045871363232049905,0.9996189428232269
248,0.045610189212014436,0.00032111559840426957,0.08640685560394887,0.10800830190860408,0.0007481993442819481,0.9070830608310686,1.070385328014232e-06,1.4985394592199245e-05,7.3856587632982e-05,0.045871363232049905,0.9996339282178192
249,0.04556416264290982,0.000295426350531928,0.08640685560394887,0.10800830190860408,0.0007075247018174072,0.9072082959144463,0.0,9.633467952128086e-06,6.743427566489661e-05,0.04587243361737792,0.9996478432270833
250,0.04551064337650911,0.000281511341267743,0.08640685560394887,0.10800830190860408,0.0006454423527925818,0.9073217567592158,0.0,7.492697296099623e-06,6.208234902482545e-05,0.04587243361737792,0.9996317874471632
251,0.04546782796338854,0.0002526109374113587,0.08640685560394887,0.10800830190860408,0.0005929934717198844,0.9074352176039853,0.0,7.492697296099623e-06,5.03081104166689e-05,0.045873504002705935,0.9996221539792111
252,0.04541751985297187,0.00022692168953901716,0.08640685560394887,0.10800830190860408,0.0005544595999113721,0.9075454672927707,0.0,6.422311968085391e-06,4.174502779255504e-05,0.045873504002705935,0.9996178724378989
253,0.04536293020124314,0.0002087251389627752,0.08640685560394887,0.10800830190860408,0.000512714572118817,0.9076300277336838,0.0,6.422311968085391e-06,3.532271582446965e-05,0.045873504002705935,0.9995879016487146
254,0.045314762861482505,0.00018945820305851904,0.08640685560394887,0.10800830190860408,0.0004827437829344186,0.9077285031838611,0.0,4.281541312056928e-06,2.6759633200355795e-05,0.045873504002705935,0.9995889720340425
255,0.04527087706303392,0.00017340242313830555,0.08640685560394887,0.10800830190860408,0.00044206914046987777,0.9078226970927264,0.0,3.2111559840426954e-06,2.35484772163131e-05,0.045873504002705935,0.9995825497220745
256,0.04522806164991335,0.000161628184530149,0.08640685560394887,0.10800830190860408,0.00040567603931739385,0.9079019056069995,0.0,1.070385328014232e-06,1.8196550576241943e-05,0.045873504002705935,0.9995707754834663
257,0.04519809086072896,0.00013915009264185013,0.08640685560394887,0.10800830190860408,0.0003799867914450523,0.9079886068185686,0.0,1.070385328014232e-06,1.3915009264185013e-05,0.045873504002705935,0.9995793385660905
258,0.04515313467695235,0.00012309431272163667,0.08640685560394887,0.10800830190860408,0.0003542975435727107,0.9080539003235775,0.0,0.0,8.563082624113856e-06,0.045873504002705935,0.9995579308595302
259,0.045122093502439946,0.00011024968878546589,0.08640685560394887,0.10800830190860408,0.0003296786810283834,0.9081170530579303,0.0,0.0,8.563082624113856e-06,0.045873504002705935,0.9995525789328901
260,0.04509212271325554,0.00010489776214539472,0.08640685560394887,0.10800830190860408,0.00031041174512412724,0.9081769946362991,0.0,0.0,7.492697296099623e-06,0.045873504002705935,0.9995579308595302
261,0.04506964462136725,9.633467952128087e-05,0.08640685560394887,0.10800830190860408,0.0002911448092198711,0.908236936214668,0.0,0.0,6.422311968085391e-06,0.045873504002705935,0.9995675643274823
262,0.045048236914806965,8.884198222518125e-05,0.08640685560394887,0.10800830190860408,0.00027080748798760066,0.9082872443250846,0.0,0.0,5.351926640071159e-06,0.045873504002705935,0.9995686347128102
263,0.04501826612562256,8.349005558511008e-05,0.08640685560394887,0.10800830190860408,0.0002579628640514299,0.9083482562887814,0.0,0.0,3.2111559840426954e-06,0.045873504002705935,0.9995814793367465
264,0.04498508418045412,7.599735828901046e-05,0.08640685560394887,0.10800830190860408,0.00024083669880320218,0.9084028459405101,0.0,0.0,3.2111559840426954e-06,0.045873504002705935,0.9995782681807625
265,0.044961535703237805,7.171581697695354e-05,0.08640685560394887,0.10800830190860408,0.00021728822158688905,0.9084488725096147,0.0,0.0,1.070385328014232e-06,0.045873504002705935,0.9995729162541223
266,0.04493584645536547,6.636389033688237e-05,0.08640685560394887,0.10800830190860408,0.00019695090035461865,0.9085098844733116,0.0,0.0,1.070385328014232e-06,0.045873504002705935,0.9995825497220745
267,0.04490373489552504,5.4589651728725825e-05,0.08640685560394887,0.10800830190860408,0.0001776839644503625,0.90854306641848,0.0,0.0,1.070385328014232e-06,0.045873504002705935,0.9995525789328902
268,0.04487269372101263,4.174502779255504e-05,0.08640685560394887,0.10800830190860408,0.00016376895518617748,0.9085880226022566,0.0,0.0,0.0,0.045873504002705935,0.9995397343089539
269,0.044838441390516175,3.425233049645542e-05,0.08640685560394887,0.10800830190860408,0.0001573466432180921,0.908620134162097,0.0,0.0,0.0,0.045873504002705935,0.9995236785290337
270,0.04481382252797184,3.211155984042696e-05,0.08640685560394887,0.10800830190860408,0.00014985394592199246,0.9086640199605456,0.0,0.0,0.0,0.045873504002705935,0.9995333119969858
271,0.04478920366542752,2.2478091888298867e-05,0.08640685560394887,0.10800830190860408,0.00014557240460993554,0.9087121873003062,0.0,0.0,0.0,0.045873504002705935,0.9995429454649379
272,0.044766725573539216,1.712616524822771e-05,0.08640685560394887,0.10800830190860408,0.00013379816600177897,0.9087582138694108,0.0,0.0,0.0,0.045873504002705935,0.999549367776906
273,0.04474103632566688,1.2844623936170782e-05,0.08640685560394887,0.10800830190860408,0.0001241646980496509,0.9087988885118754,0.0,0.0,0.0,0.045873504002705935,0.9995504381622341
274,0.04470357283918638,1.0703853280142318e-05,0.08640685560394887,0.10800830190860408,0.00011453123009752281,0.9088374223836839,0.0,0.0,0.0,0.045873504002705935,0.9995397343089539
275,0.04467895397664205,1.0703853280142318e-05,0.08640685560394887,0.10800830190860408,0.00010917930345745165,0.9088663227875403,0.0,0.0,0.0,0.045873504002705935,0.9995386639236259
276,0.04465433511409772,9.633467952128086e-06,0.08640685560394887,0.10800830190860408,0.00010168660616135203,0.9088995047327088,0.0,0.0,0.0,0.045873504002705935,0.9995386639236259
277,0.044621153168929284,7.492697296099623e-06,0.08640685560394887,0.10800830190860408,9.09827528812097e-05,0.9089273347512371,0.0,0.0,0.0,0.045873504002705935,0.9995204673730497
278,0.04459867507704098,6.422311968085391e-06,0.08640685560394887,0.10800830190860408,8.349005558511008e-05,0.9089615870817336,0.0,0.0,0.0,0.045873504002705935,0.9995236785290337
279,0.0445697746731846,4.281541312056928e-06,0.08640685560394887,0.10800830190860408,8.027889960106739e-05,0.9089990505682141,0.0,0.0,0.0,0.045873504002705935,0.9995268896850178
280,0.044552648507936374,3.2111559840426954e-06,0.08640685560394887,0.10800830190860408,7.278620230496777e-05,0.9090343732840385,0.0,0.0,0.0,0.045873504002705935,0.9995365231529698
281,0.04453017041604807,3.2111559840426954e-06,0.08640685560394887,0.10800830190860408,6.743427566489661e-05,0.909067555229207,0.0,0.0,0.0,0.045873504002705935,0.99954187507961
282,0.04450341078284772,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,6.422311968085392e-05,0.9090964556330633,0.0,0.0,0.0,0.045873504002705935,0.9995397343089538
283,0.044482003076287434,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,6.315273435283968e-05,0.9091242856515918,0.0,0.0,0.0,0.045873504002705935,0.999545086235594
284,0.04445952498439913,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,5.780080771276852e-05,0.9091531860554481,0.0,0.0,0.0,0.045873504002705935,0.999546156620922
285,0.04443704689251084,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,5.244888107269736e-05,0.9091831568446325,0.0,0.0,0.0,0.045873504002705935,0.999548297391578
286,0.04441028725931048,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,4.923772508865466e-05,0.9092099164778329,0.0,0.0,0.0,0.045873504002705935,0.999545086235594
287,0.04438994993807821,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,4.8167339760640434e-05,0.9092441688083293,0.0,0.0,0.0,0.045873504002705935,0.99955793085953
288,0.04436426069020587,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,4.602656910461197e-05,0.9092730692121856,0.0,0.0,0.0,0.045873504002705935,0.9995590012448581
289,0.04435676799290977,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,4.067464246454081e-05,0.909298758460058,0.0,0.0,0.0,0.045873504002705935,0.9995718458687943
290,0.044349275295613666,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,3.960425713652658e-05,0.9093201661666184,0.0,0.0,0.0,0.045873504002705935,0.9995846904927306
291,0.044331078745037424,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,3.960425713652658e-05,0.9093565592677708,0.0,0.0,0.0,0.045873504002705935,0.9996028870433068
292,0.04430110795585303,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,3.7463486480498114e-05,0.9093801077449871,0.0,0.0,0.0,0.045873504002705935,0.9995943239606826
293,0.044281841019948774,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,3.425233049645542e-05,0.9094047266075315,0.0,0.0,0.0,0.045873504002705935,0.9995964647313387
294,0.04425615177207643,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,3.318194516844119e-05,0.9094261343140917,0.0,0.0,0.0,0.045873504002705935,0.9995911128046986
295,0.04423260329486012,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,3.211155984042696e-05,0.909449682791308,0.0,0.0,0.0,0.045873504002705935,0.9995900424193706
296,0.044207984432315786,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,3.211155984042696e-05,0.9094828647364764,0.0,0.0,0.0,0.045873504002705935,0.9995986055019946
297,0.04418978788173955,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,3.104117451241272e-05,0.9095074835990208,0.0,0.0,0.0,0.045873504002705935,0.9996039574286347
298,0.04417159133116331,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,3.104117451241272e-05,0.9095385247735333,0.0,0.0,0.0,0.045873504002705935,0.999616802052571
299,0.04415446516591508,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,2.997078918439849e-05,0.9095577917094375,0.0,0.0,0.0,0.045873504002705935,0.999617872437899
300,0.044126635147386704,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,2.890040385638426e-05,0.909595255195918,0.0,0.0,0.0,0.045873504002705935,0.9996264355205231
301,0.04410629782615444,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,2.890040385638426e-05,0.9096177332878063,0.0,0.0,0.0,0.045873504002705935,0.9996285762911791
302,0.044079538192954085,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,2.890040385638426e-05,0.9096337890677265,0.0,0.0,0.0,0.045873504002705935,0.999617872437899
303,0.04405598971573777,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,2.890040385638426e-05,0.9096551967742867,0.0,0.0,0.0,0.045873504002705935,0.9996157316672429
304,0.04402708931188139,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,2.890040385638426e-05,0.9096808860221591,0.0,0.0,0.0,0.045873504002705935,0.9996125205112589
305,0.044001400064009044,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,2.890040385638426e-05,0.9097087160406875,0.0,0.0,0.0,0.045873504002705935,0.9996146612819149
306,0.04397678120146471,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,2.890040385638426e-05,0.9097311941325757,0.0,0.0,0.0,0.045873504002705935,0.9996125205112588
307,0.043938247329656205,2.140770656028464e-06,0.08640685560394887,0.10800830190860408,2.890040385638426e-05,0.9097493906831521,0.0,0.0,0.0,0.045873504002705935,0.9995921831900266
308,0.04391683962309592,1.070385328014232e-06,0.08640685560394887,0.10800830190860408,2.7830018528370027e-05,0.9097793614723364,0.0,0.0,0.0,0.045873504002705935,0.9995986055019946
309,0.04389222076055159,1.070385328014232e-06,0.08640685560394887,0.10800830190860408,2.7830018528370027e-05,0.9098168249588169,0.0,0.0,0.0,0.045873504002705935,0.9996114501259308
310,0.04386653151267925,1.070385328014232e-06,0.08640685560394887,0.10800830190860408,2.7830018528370027e-05,0.9098467957480013,0.0,0.0,0.0,0.045873504002705935,0.9996157316672429
311,0.04384512380611896,1.070385328014232e-06,0.08640685560394887,0.10800830190860408,2.5689247872341563e-05,0.9098660626839056,0.0,0.0,0.0,0.045873504002705935,0.9996114501259309
312,0.04382371609955868,1.070385328014232e-06,0.08640685560394887,0.10800830190860408,2.461886254432733e-05,0.9098906815464499,0.0,0.0,0.0,0.045873504002705935,0.9996135908965869
313,0.04380873070496648,1.070385328014232e-06,0.08640685560394887,0.10800830190860408,2.461886254432733e-05,0.9099110188676822,0.0,0.0,0.0,0.045873504002705935,0.9996189428232269
314,0.04378839338373421,1.070385328014232e-06,0.08640685560394887,0.10800830190860408,2.461886254432733e-05,0.9099270746476024,0.0,0.0,0.0,0.045873504002705935,0.9996146612819149
315,0.04376805606250194,1.070385328014232e-06,0.08640685560394887,0.10800830190860408,2.461886254432733e-05,0.9099581158221148,0.0,0.0,0.0,0.045873504002705935,0.9996253651351951
316,0.043743437199957616,1.070385328014232e-06,0.08640685560394887,0.10800830190860408,2.461886254432733e-05,0.909975241987363,0.0,0.0,0.0,0.045873504002705935,0.9996178724378989
317,0.043722029493397326,1.070385328014232e-06,0.08640685560394887,0.10800830190860408,2.461886254432733e-05,0.9099912977672833,0.0,0.0,0.0,0.045873504002705935,0.9996125205112589
318,0.04369955140150903,1.070385328014232e-06,0.08640685560394887,0.10800830190860408,2.461886254432733e-05,0.9100180574004836,0.0,0.0,0.0,0.045873504002705935,0.9996168020525709
