time,susceptible,exposed,vaccinatedD1,vaccinatedD2,infected,recovered,new_exposed,new_infected,new_recovered,deaths,error
180,0.0,0.08009783082908971,6.727467273394515e-08,0.674926023087995,0.05825865564348729,0.1772767683400008,0.006992596758638993,0.006766822956943873,0.005796385802756715,0.009441394846154597,1.0000007400214002
181,0.0,0.08026467201746988,0.0,0.667926093390028,0.05892063842318931,0.18315718020900223,0.006999526049930589,0.006832483037532203,0.005880613693019614,0.009731079586946965,0.9999996636266364
182,0.0,0.08040843799310232,0.0,0.6609236072544971,0.059520930327994305,0.18912303091237576,0.007002553410203617,0.006858720159898442,0.0059653797806643845,0.01002412806137603,1.0000001345493454
183,0.0,0.08050275708427532,0.0,0.6539279158609123,0.06007675367412216,0.1951725713086303,0.006996027766948424,0.006901708675775433,0.006049809494945485,0.010320203896078121,1.0000002018240182
184,0.0,0.08040238327255628,0.0,0.6470817760648151,0.06059402863277346,0.20130331223487472,0.006846207070769928,0.006946648157161709,0.006130471827553486,0.010618701618998637,1.0000002018240182
185,0.0,0.0802413277060312,0.0,0.6402587787561383,0.06106670048340216,0.2075130336269088,0.006823131858022185,0.006983985600529048,0.006209990490725009,0.01092022670219218,1.0000000672746727
186,0.0,0.08002261774497316,0.0,0.6334601348789913,0.06149880570637229,0.2137946043694227,0.006798240229110625,0.007017017464841415,0.006281503467841193,0.011223904574913207,1.0000000672746727
187,0.0,0.07980276411447862,0.0,0.6266915627805564,0.06183484269667835,0.22014143154448856,0.00676863937310769,0.0069885602782749565,0.006346894449738587,0.011529802511834455,1.0000004036480363
188,0.0,0.07942219129082269,0.0,0.6200547817660073,0.062142422500417946,0.22654396214857814,0.006636848289221891,0.0070174211128778185,0.006402396054744092,0.01183697866753765,1.0000003363733636
189,0.0,0.0789386209432111,0.0,0.6134998740281753,0.062417037714517905,0.23299889972272744,0.006554705913813744,0.00703841081077081,0.006454735750131102,0.012146038514077393,1.0000004709227093
190,0.0,0.07851687601984199,0.0,0.6069935386040572,0.06252824274854712,0.23950496604815455,0.0065064026987907714,0.006928080347487139,0.00650620087477257,0.01245617475538088,0.9999997981759818
191,0.0,0.07803095105868471,0.0,0.6005527287111821,0.0625969974640812,0.24605200264927662,0.006440608068856973,0.006926667579359727,0.00654730569981301,0.012767252842102643,0.9999999327253274
192,0.0,0.07759205109376845,0.0,0.5940670466115934,0.06262242729037465,0.25263994225142095,0.006485413000897781,0.006924178416468571,0.006587805052798845,0.013078129104806203,0.9999995963519636
193,0.0,0.07705042270358746,0.0,0.5876876584949243,0.06260533952350023,0.25926730481178734,0.006379589940687285,0.006921420154886479,0.006627093461675469,0.013389476290218902,1.0000002018240182
194,0.0,0.07644891985467325,0.0,0.5813881926894632,0.06253766120272987,0.2659245373268476,0.006299398530788422,0.006900766830357158,0.006657367064405745,0.0137008234756316,1.0000001345493454
195,0.0,0.07578949351253512,0.0,0.5751718783795011,0.06242235241366389,0.27260484505465565,0.006216381584634734,0.00687574065210013,0.006680240453135286,0.014011430639644225,1.0
196,0.0,0.07505989968673549,0.0,0.5690494795126757,0.06227448268299468,0.2792943694126282,0.00612219704280721,0.006851992692625048,0.006689591632645304,0.014322037803656849,1.0000002690986909
197,0.0,0.07427507335462129,0.0,0.5630123176562042,0.06209586842688605,0.2859855083627464,0.006037632779180641,0.006821920913912974,0.006691475323481855,0.014631232199542061,1.0
198,0.0,0.07362398907190217,0.0,0.5569426621328022,0.0618226659809135,0.2926702562189548,0.006069520974056532,0.006720201608739249,0.006684613306862992,0.014939888398045402,0.999999461802618
199,0.0,0.07291329942914077,0.0,0.5509684693700097,0.06154979990830462,0.29932143401346906,0.005974192762792531,0.0066850842295721295,0.006651177794514221,0.015247199103094062,1.0000002018240182
200,0.0,0.07219803510863346,0.0,0.5450386778912215,0.06125829875134844,0.3059520257581267,0.005929724204115394,0.0066448539752772305,0.006630457195312166,0.015553366138706247,1.0000004036480363
201,0.0,0.07154015608396821,0.0,0.5390973824433959,0.06093383300475262,0.312571315357765,0.005941362722498366,0.006599107197818148,0.0066191550502928635,0.015857380384790946,1.0000000672746727
202,0.0,0.07089546289515881,0.0,0.533254778940471,0.060512760828110856,0.3191766791001474,0.005842468953579467,0.006487565790425267,0.006605565566400607,0.016160183686766433,0.9999998654506546
203,0.0,0.070227358120238,0.0,0.5275167202789746,0.06002690314162631,0.3257679824359284,0.005738058661496384,0.006405894337726257,0.006591168786435542,0.0164609687485599,0.9999999327253271
204,0.0,0.0694982352171475,0.0,0.5218852246990888,0.05951864298912135,0.33233856517250737,0.005631831953249484,0.006360887581667248,0.006570650011251689,0.016759399196807682,1.0000000672746727
205,0.0,0.0687235000859434,0.0,0.5163622431663228,0.05897997468454065,0.33887907613037427,0.0055227797087477595,0.006297447565279138,0.0065405109578668815,0.017055004108800637,0.9999997981759818
206,0.0,0.06783547440585531,0.0,0.5109471702086221,0.05848900412292832,0.3453802314046918,0.005415409331064383,0.006303300461806991,0.0065009534502993216,0.017348052583229703,0.9999999327253273
207,0.0,0.06692578628114691,0.0,0.5056303855477857,0.05797825480753221,0.351827096018113,0.005316919210181887,0.006226540060217559,0.006446595514730294,0.017638679169440345,1.0000002018240182
208,0.0,0.06598844826594485,0.0,0.5004112164370862,0.05744792856237052,0.3582255901418386,0.005219034561353997,0.006155901653846917,0.006398628673070991,0.017926682043414365,0.9999998654506544
209,0.0,0.06503274426508643,0.0,0.49529006652456015,0.05689069244811525,0.36457423373306824,0.005121284461871575,0.006077190286748201,0.0063489799645933395,0.018212397578515428,1.0000001345493454
210,0.0,0.06406943822620907,0.0,0.49026700308488014,0.056305200971311725,0.37086354106294656,0.005022928890334547,0.005986234929211907,0.006289240055205597,0.018495018478670733,1.0000002018240182
211,0.0,0.06308238422785663,0.0,0.48535601924997485,0.055706254559961414,0.37708106631701777,0.004911320208268932,0.005898374206621375,0.006217457979398477,0.018774679293225745,1.0000004036480363
212,0.0,0.06201513881960532,0.0,0.48054345826127937,0.055162338830907466,0.3832274822420092,0.004811955516640895,0.005879470023583137,0.006146685023682367,0.01905124547283499,0.9999996636266364
213,0.0,0.060950449848917905,0.0,0.4758254181877751,0.054578394671576824,0.38931980933012256,0.004717838249486106,0.005782527220173522,0.006092528912131541,0.019325524313571287,0.9999995963519636
214,0.0,0.05985568909951841,0.0,0.47120351362160756,0.05398193742311766,0.3953624204350855,0.004622106390185701,0.005716665315566989,0.006042342006272018,0.019596641244689086,1.0000002018240182
215,0.0,0.05869789198176722,0.0,0.46667612997063124,0.053395840474259534,0.40136520493378997,0.004527518200321775,0.005685382592745705,0.006003053597395394,0.01986499991422479,1.0000000672746727
216,0.0,0.057546351408580276,0.0,0.46224151809335506,0.05276668773485168,0.40731571701178015,0.004434746426621664,0.005586354274481338,0.005950444803317449,0.02013012939946927,1.0000004036480366
217,0.0,0.05640409474023062,0.0,0.45790162895528824,0.05210147577085843,0.4132008381078729,0.004339956412739536,0.005482145806416456,0.005884919272074586,0.020392433348458923,1.000000470922709
218,0.0,0.055271256526063725,0.0,0.45365706802848543,0.051406932049553176,0.419013571656104,0.004244560926802802,0.00537733186629697,0.005812935372249264,0.020651171739793674,1.0
219,0.0,0.05414743311804317,0.0,0.4495083062356558,0.05068514208579068,0.42475203396563677,0.004148761792829664,0.00527211427814108,0.005738529584205522,0.020906411848146265,0.9999993272532727
220,0.0,0.05303222086813256,0.0,0.4454554781261447,0.04993516403415266,0.4304189160233806,0.0040528953841837915,0.00516844400745807,0.005666814783071136,0.021158288222862153,1.0000000672746727
221,0.0,0.0519188923090585,0.0,0.44149791095322494,0.04915053952605666,0.4360263272704277,0.00395736534890159,0.00507089573199385,0.005607276697701595,0.021406262666559477,0.9999999327253273
222,0.0,0.050806976518111856,0.0,0.437636210188951,0.04833671780999412,0.44156982757837754,0.0038616334896011857,0.004973885653911501,0.005543500307949815,0.021650335179238228,1.0000000672746727
223,0.0,0.04969573347389255,0.0,0.4338704431079957,0.04749390070998326,0.44704968604592105,0.0037659016303007815,0.0048769428505018855,0.0054796566435253,0.021890707584916614,1.0000004709227093
224,0.0,0.04858536500041878,0.0,0.43020094608372267,0.0466187917670601,0.4524687954839858,0.00366969884829124,0.004779798223074069,0.005419243987410218,0.02212650531284909,1.0000004036480363
225,0.0,0.04748421315710957,0.0,0.4266269790947318,0.045722020379516615,0.4578084535335517,0.0035736306156271664,0.004674715184263647,0.005339792598911429,0.02235806473639933,0.9999997309013091
226,0.0,0.04638447408192777,0.0,0.4231495512611142,0.0448230289277729,0.4630576271482905,0.0034775623829630927,0.004577166908799426,0.005249039065393336,0.022585116756876397,0.9999997981759817
227,0.0,0.045285744126836974,0.0,0.4197661734199786,0.04392935217517518,0.46821113617840165,0.0033833778411355695,0.004482444169590032,0.0051533744807656665,0.02280786319829849,1.0000002690986909
228,0.0,0.044190848828092016,0.0,0.41647435640843394,0.043043277460596385,0.4732654150662302,0.003291884286217404,0.004386443211598692,0.005054547986519501,0.023025765863283736,0.9999996636266363
229,0.0,0.04310160460185671,0.0,0.4132721492609709,0.04216467023469106,0.47822214567859456,0.003202543520826725,0.004291518648371095,0.004956461513673409,0.02323963204790495,1.0000002018240182
230,0.0,0.04201922239224027,0.0,0.41015713008937105,0.04129144498260445,0.48308354807969495,0.00311515372094533,0.004197535930561774,0.004861536950445813,0.023448923554780253,1.000000269098691
231,0.0,0.04094672955951572,0.0,0.40712687700541594,0.04042117981611814,0.4878510350376587,0.0030300512599368895,0.004102544092661443,0.004767621507309225,0.02365424585596425,1.0000000672746727
232,0.0,0.03988654799190147,0.0,0.4041807172623783,0.039553201988504774,0.49252501020052225,0.0029466306657467975,0.004006744958688305,0.00467357151482717,0.023854791655384143,1.0000002690986909
233,0.0,0.03884002318285222,0.0,0.4013159598733487,0.038688587894528115,0.4971045989975401,0.0028649592130477884,0.003911147648733369,0.00457979062103605,0.024051166425094528,1.0000003363733638
234,0.0,0.03780863517516811,0.0,0.3985314611688907,0.03782794300624275,0.5015889268579666,0.002784364155112522,0.003816088536160305,0.004484193311081114,0.024243101066404475,1.0000000672746725
235,0.0,0.03679258579286734,0.0,0.39582513563414956,0.03697160369701236,0.5059789356272203,0.002705989161377476,0.0037219039943327814,0.004390277867944527,0.02443106650202312,0.9999993272532726
236,0.0,0.03579389327613192,0.0,0.3931958395996888,0.03611835902272774,0.5102769799188466,0.0026290942104425763,0.00362792127652346,0.004298044291626288,0.02461479363325952,0.9999998654506546
237,0.0,0.03480704110179768,0.0,0.3906477440952179,0.03526793988469794,0.5144833961062092,0.0025482300538163744,0.003535216777496084,0.004206214363344452,0.024793878812077282,1.0
238,0.0,0.03383848763844707,0.0,0.38817331435739066,0.03442014445890476,0.5185989242107083,0.002474093364463567,0.0034428486518323772,0.0041155281044990945,0.02496946570791288,1.0000003363733636
239,0.0,0.03288917473149837,0.0,0.3857717430901343,0.03357530911871188,0.5226236315070166,0.002401638541929108,0.003350951448877808,0.004024841845653737,0.02514000700329343,0.9999998654506546
240,0.0,0.03195977512767892,0.0,0.3834413484266304,0.032734712082901234,0.5265576525444795,0.002330461938176594,0.003260130640686982,0.003933953762790177,0.02530657909298268,1.0000000672746727
241,0.0,0.031049279706897706,0.0,0.3811804485000607,0.03190037159165485,0.5304005164003879,0.002260832651896961,0.0031710589739872386,0.003842863855908415,0.025469181976980625,0.9999997981759818
242,0.0,0.030157621194481996,0.0,0.37898857238771605,0.031073700413100126,0.5341528285467965,0.0021922124857083366,0.003083870998124046,0.003751975773044855,0.025627748380614535,1.000000470922709
243,0.0,0.029284866865104526,0.0,0.3768627600039961,0.030256380414055428,0.537813848962305,0.002125476010356263,0.0029982303397337335,0.0036610204155085612,0.025781874655848,0.9999997309013091
244,0.0,0.02843041124671069,0.0,0.37480254042619177,0.02944982436264816,0.5413851249643865,0.0020602195778043363,0.0029147424708709075,0.0035712087274087445,0.0259320990000629,1.0
245,0.0,0.027593716141918613,0.0,0.37280616451281196,0.02865504137896933,0.5448666565530409,0.0019964431880525563,0.002833138292844632,0.0034815315886543956,0.026078354138586498,0.9999999327253273
246,0.0,0.026774916100073768,0.0,0.3708717485730201,0.027873780604510026,0.5482588473763046,0.001934348665119125,0.002753485080327641,0.00339259447130012,0.02622077462076426,1.0000000672746727
247,0.0,0.02597367474781248,0.0,0.3689977452893433,0.02710651296197938,0.5515629083782868,0.001874137833022244,0.002675244635938063,0.0033041282766549823,0.026359158622577986,1.0
248,0.0,0.025190059359807487,0.0,0.36718274189365424,0.026353911198104738,0.5547799159537513,0.001815205219707308,0.0025985515090213656,0.0032164693780826516,0.026493506144027675,1.0000001345493454
249,0.0,0.02442447358409519,0.0,0.3654243837724071,0.025616715334286166,0.5579096010040072,0.0017581562972289225,0.002523876622286686,0.003130021423619532,0.026624489931840665,0.9999996636266364
250,0.0,0.023676648321984656,0.0,0.36372206545354735,0.024895396293232806,0.5609544526919455,0.0017027219668961518,0.0024504126796612183,0.0030449862372838254,0.02675163906330782,1.0000002018240182
251,0.0,0.022950216405803518,0.0,0.36207323049951107,0.024185513946544217,0.5639158837856938,0.0016487004046907938,0.0023749977715264658,0.002961229269730064,0.02687528991179281,1.0000001345493454
252,0.0,0.02224174682724234,0.0,0.3604766679661891,0.023491104774584437,0.5667952397787067,0.0015964279839765184,0.0023050321118831627,0.0028792214436673845,0.02699510610393197,0.9999998654506546
253,0.0,0.02155130686097386,0.0,0.3589317723815268,0.02281109238258972,0.5695941352631297,0.0015450974086805183,0.002236075572330869,0.002799097308441256,0.02711176038645263,1.0000000672746727
254,0.0,0.020878089210925273,0.0,0.3574359873079602,0.022145476770560064,0.5723153957752178,0.0014956505242210685,0.002168599075578722,0.0027208568640516777,0.02722511821000933,1.0000000672746727
255,0.0,0.020223035722514847,0.0,0.35598890909745307,0.021494056114477272,0.5749595595123528,0.001447347309198096,0.002102669896299456,0.002644298286480448,0.02733511229992933,1.0000006727467272
256,0.0,0.019597044892725488,0.0,0.354576208244713,0.02085635949163221,0.5775290483627531,0.0014124990287219124,0.0020381534851476022,0.0025693543010548332,0.02744174265621263,1.0000004036480363
257,0.0,0.01898807455513782,0.0,0.35321006146550477,0.020231983253988464,0.5800249387211824,0.00136641587789916,0.0019751843914686297,0.002495890358429365,0.02754527837755017,1.0000003363733636
258,0.0,0.018408772348225817,0.0,0.35187486103575416,0.01962200379630978,0.5824483742570774,0.0013348640563869397,0.0019140317139534734,0.002423771909258576,0.027645786738614685,0.999999798175982
259,0.0,0.017864991168517336,0.0,0.35056448496024234,0.019026421118596166,0.5848012386612744,0.0013107124488754534,0.0018544936285839321,0.00235272985485153,0.02774286409136977,1.0
260,0.0,0.01733574131811939,0.0,0.34929709740060755,0.018445571594211285,0.5870840701311554,0.001266983911598389,0.0017963683113418035,0.002282562371190025,0.027837654105251897,1.0000001345493454
261,0.0,0.016905452511313077,0.0,0.34798806681855043,0.017878917025773263,0.5892983487095204,0.0013091651314025726,0.0017397230368998216,0.0022144804023832725,0.027929013110824595,0.9999997981759817
262,0.0,0.01649951713603645,0.0,0.3467074934230598,0.017328341104118655,0.5914467653832789,0.0012802370221269763,0.001686441496094537,0.0021482821244130706,0.028017815678833404,0.9999999327253272
263,0.0,0.016102529292233443,0.0,0.3454705812901735,0.016792632885138253,0.5935303292725219,0.0012369121328863156,0.0016338999766893258,0.0020834293398975475,0.02810385998526012,0.9999999327253273
264,0.0,0.015720947348486506,0.0,0.34426764286701783,0.016273406960977663,0.5955506549693951,0.0012028038738102053,0.0015844530922298763,0.002020392971545841,0.028187280579450212,0.9999999327253273
265,0.0,0.015344814653231018,0.0,0.3431058765435753,0.015772076099764304,0.5975090206926802,0.0011619008727879667,0.0015384372160798577,0.0019585002726306114,0.028268010186730946,0.9999997981759818
266,0.0,0.014975947622630796,0.0,0.34198299498097307,0.015287227533370761,0.5994076465065776,0.0011228142879295445,0.00149141221983883,0.0018982894405337304,0.02834638518046599,1.0000002018240182
267,0.0,0.014604120506430281,0.0,0.3408982581578109,0.014828750638688925,0.6012469360591237,0.0010850731965258013,0.001457034862071784,0.0018394913765642624,0.028422203736637147,1.0000002690986909
268,0.0,0.014254359482886501,0.0,0.3398270435438683,0.014393752604791235,0.603029243963864,0.0010710127899244068,0.0014205719894499857,0.001782240630067675,0.028495533129917146,0.9999999327253272
269,0.0,0.01390903858774316,0.0,0.33879087903442007,0.013977187831222647,0.604755781164908,0.0010361645094482232,0.0013815526792642977,0.0017266717503894363,0.028567113381706064,1.0
270,0.0,0.013563448593908884,0.0,0.3377876791146115,0.013584101918438205,0.6064284313530921,0.0010031999198085902,0.0013486553642973985,0.0016725829135113444,0.028636473569294763,1.0000001345493454
271,0.0,0.013230640787894057,0.0,0.33681253273333295,0.013203596369455011,0.6080492800432711,0.0009754827546422047,0.0013080214619660955,0.0016208486901789405,0.02870395006604691,1.0
272,0.0,0.012918486306408551,0.0,0.3358492266944556,0.012842331376873725,0.6096202109262814,0.0009629696655136909,0.0012750568723264625,0.001571132707028555,0.028769542871962508,0.9999997981759818
273,0.0,0.012609224635850605,0.0,0.33491249415130814,0.012501585159476294,0.6111435113409961,0.000937068916511122,0.001246128763050866,0.001523367689387454,0.028833251987041553,1.0000000672746727
274,0.0,0.01234308603051512,0.0,0.33396977416228735,0.012169651924207008,0.6126223431970337,0.0009424508903298376,0.0012087913196835265,0.0014786300320193805,0.02889527923530225,1.0000001345493454
275,0.0,0.012046068350394751,0.0,0.33304420921481376,0.01189496943543431,0.6140589938332671,0.0009254976728008834,0.0012224480782485174,0.0014366506362333987,0.028955893715435534,1.0000001345493454
276,0.0,0.011755172665493172,0.0,0.3321427286001789,0.011629839950189833,0.6154576342794058,0.0009016824386530669,0.0011925108488819117,0.0013987077208114536,0.029014759054077736,1.0000001345493454
277,0.0,0.011479413781956731,0.0,0.3312643904729645,0.011363163147472474,0.6168206191489956,0.0008785399512325898,0.001154097010750829,0.001362648496226059,0.029072413448610727,1.0
278,0.0,0.011222962729494933,0.0,0.3303965471946966,0.01110388655875585,0.6181478811673635,0.0008674396302314888,0.0011238234080205537,0.0013268583703316002,0.029128856899034508,1.0000001345493452
279,0.0,0.01097821747008884,0.0,0.32955191367852193,0.0108455518154575,0.6194404967292736,0.000845037164211085,0.0010897151489444436,0.0012926155619100222,0.02918395485600361,1.0000001345493454
280,0.0,0.010740401501974344,0.0,0.3287290098816403,0.010594011814105278,0.6206981967360347,0.0008226346981906813,0.0010605179409779114,0.0012582382041429762,0.029237774594190764,0.9999993945279453
281,0.0,0.010513820404206417,0.0,0.32792427024639687,0.01034812288526271,0.6219236721745562,0.0008049414592616538,0.0010317916557205167,0.0012252063398306091,0.029290316113595977,1.0000002018240182
282,0.0,0.010281588233928838,0.0,0.32714025121035545,0.010114410672184984,0.6231219686452932,0.0007839517613686628,0.0010161166569735076,0.0011981619213915632,0.02934205033692838,1.0000002690986909
283,0.0,0.010058438144470341,0.0,0.3263761454774433,0.00987767109883423,0.6242957098604824,0.0007639039088939472,0.000987323097043379,0.001174010313880077,0.0293920354187697,1.0
284,0.0,0.009842150071630707,0.0,0.3256317512236422,0.009630974873918854,0.6254537088022518,0.0007441924297829013,0.0009606823266407367,0.0011579989417693979,0.02944114592986548,0.999999730901309
285,0.0,0.009632858564755405,0.0,0.32490511748344286,0.009383336803585203,0.6265899780247282,0.0007271046629084792,0.0009365979938019844,0.0011364710464945354,0.029488978222179316,1.0000002690986909
286,0.0,0.009429554503753422,0.0,0.3241867585279898,0.00915036461190755,0.6276974536872744,0.0007179553074166627,0.0009213939177641128,0.0011074083878734712,0.029535465021038473,0.9999995963519636
287,0.0,0.009230421472460944,0.0,0.3234881783263205,0.00892425443684876,0.628776472163254,0.0006985129269965525,0.000897847782307232,0.0010786148279433427,0.029580875425133886,1.0000002018240182
288,0.0,0.009016891661203402,0.0,0.3228081659343258,0.008725188680229017,0.6298242079164126,0.0006799451173219837,0.0008935422032522595,0.0010478703025039297,0.029625343983811024,0.9999997981759818
289,0.0,0.008805043716764209,0.0,0.32214477038649636,0.00853769416731951,0.6308438228563682,0.000663530097174901,0.0008753780416140943,0.0010198167639738746,0.02966860159837895,0.9999999327253273
290,0.0,0.008600259612962081,0.0,0.32149651164003207,0.008354034310755841,0.6318384788927396,0.0006481241971188276,0.0008531101249391584,0.0009942523883349754,0.029711119191546804,1.0000004036480363
291,0.0,0.00840193387774241,0.0,0.32086325514558744,0.008173132715774262,0.6328091851456177,0.0006331219450991578,0.000831582229664296,0.0009711099009144982,0.029752560389950913,1.0000000672746727
292,0.0,0.008201657177013455,0.0,0.3202450681778352,0.008004206012539327,0.6337564125377116,0.0006184560664431578,0.0008188000418448464,0.0009472273920939477,0.029792992468264015,1.0000003363733636
293,0.0,0.008014700861485822,0.0,0.31963313775464725,0.007839719437704831,0.634679757420985,0.0006117958738424972,0.0007985503653519289,0.0009233448832733972,0.029832886349195245,1.0000002018240182
294,0.0,0.007843554094050666,0.0,0.319026589305278,0.007677251103052353,0.635580968936929,0.0006066157240419834,0.0007781661395135436,0.0009016151639803329,0.029871636560689994,1.0
295,0.0,0.007690571488253674,0.0,0.31841889718647226,0.007516531909890958,0.636464218115253,0.0006075575694602587,0.0007606747246027178,0.0008830473543057641,0.029909714025457407,0.9999999327253273
296,0.0,0.007542903581602665,0.0,0.31782472727688604,0.0073546690472930856,0.6373304468013752,0.0005940353602407357,0.0007415014428735435,0.0008660268621040759,0.02994705146882475,0.9999997981759816
297,0.0,0.007400146726061233,0.0,0.3172444832245558,0.007189307901713049,0.6381824132568779,0.0005803786016757448,0.0007232027318899104,0.0008521010048481493,0.02998371616546475,1.0000000672746727
298,0.0,0.00727528493346703,0.0,0.31666430644689825,0.007022466713332865,0.6390183683402699,0.0005803113270030108,0.0007050385702517452,0.0008360896327374703,0.030019439016686474,0.9999998654506544
299,0.0,0.007159908869728315,0.0,0.31608998256576853,0.0068593256319530475,0.6398363610860419,0.0005743911558024237,0.0006898344942138736,0.000818127295117507,0.030054421846508125,0.9999999999999999
300,0.0,0.007039419930861819,0.0,0.31553025728862216,0.006705535730083249,0.6406369296915759,0.0005599271011646255,0.0006802142160129194,0.0008004340561884794,0.030088395556238767,1.000000538197382
301,0.0,0.006919401914704461,0.0,0.31498385239667703,0.006555445935213817,0.6414196705088353,0.0005463376172723686,0.0006664901827751947,0.0007831444652958555,0.030121427420551135,0.9999997981759817
302,0.0,0.006801671237420056,0.0,0.314449826044515,0.006409258071362955,0.6421848526365113,0.0005338918028165887,0.0006515552054282588,0.000765383951694094,0.030154190186172564,0.9999997981759818
303,0.0,0.0066901971046999095,0.0,0.31392373810373553,0.006267779434603468,0.6429322069759127,0.0005264243141431209,0.0006375620734995982,0.0007472870647286628,0.030185876557030252,0.9999997981759818
304,0.0,0.006580539388143579,0.0,0.3134078086385389,0.006132893715771908,0.6436616662523668,0.0005157949158511575,0.0006256544564256899,0.0007294592764541673,0.030216890181160604,0.9999997981759817
305,0.0,0.006516628449046331,0.0,0.31285729999155704,0.006005408210941082,0.6443729613671828,0.0005503740976364053,0.0006142850367336532,0.0007116314881796718,0.030247634706600017,0.9999999327253272
306,0.0,0.006457157638349523,0.0,0.31231533522801236,0.005882564658528898,0.6450674378138154,0.0005418974888719282,0.0006015701235869375,0.0006944091719597818,0.030277168287930218,0.9999996636266364
307,0.0,0.00639553403812523,0.0,0.311783663489396,0.005768668637590329,0.6457454992403008,0.0005316717386163685,0.0005932953388406623,0.000678195975830901,0.03030670186926042,1.0000000672746727
308,0.0,0.006333170416500862,0.0,0.31126033381019863,0.005661971006634292,0.6464092311614938,0.0005235315032155612,0.0005857605754944604,0.0006636646465203689,0.030335226330499614,0.9999999327253272
309,0.0,0.006269663125440019,0.0,0.31074184790743814,0.005565431851261081,0.6470601136201948,0.0005186877267787172,0.0005824641165304972,0.0006510170080463873,0.030363212594356932,1.0000002690986909
310,0.0,0.006208577722597596,0.0,0.31023237681082394,0.005469901815978878,0.647698281165749,0.0005092019979232308,0.000570354675438387,0.0006380329962087358,0.030391064308868787,1.0000002018240182
311,0.0,0.0061443976848094125,0.0,0.3097323241683925,0.005381570170679208,0.6483229937767564,0.0004997835437404785,0.0005640308562013961,0.0006250489843710844,0.03041810872730783,0.9999993945279454
312,0.0,0.006071068291529412,0.0,0.30924135360678023,0.005306895283944529,0.6489357314960171,0.0004913069349760014,0.0005643672295650659,0.0006122667965516349,0.03044481677238321,0.9999998654506546
313,0.0,0.00599565338339466,0.0,0.30875711051244126,0.005240158808592456,0.6495356197527857,0.00048431036901167116,0.0005595907278009558,0.0006001573554595247,0.030471322993440384,0.9999998654506544
314,0.0,0.0059294551054244575,0.0,0.3082749529329571,0.005174027805294987,0.6501245422378987,0.0004826285021933225,0.0005488267801635246,0.0005890570344584238,0.03049715646777022,1.0000001345493454
315,0.0,0.005866956934454623,0.0,0.30779905189803713,0.005108771372743061,0.6507027007753743,0.0004760355842653959,0.0005387355792534328,0.0005780239881300567,0.030523124491445522,1.0000006054720545
316,0.0,0.005810109835994439,0.0,0.30732658187142664,0.005042640369445593,0.6512721136053944,0.00047199910390135916,0.000528644378343341,0.0005696146540383136,0.03054835249372075,0.9999997981759818
317,0.0,0.005755079153698072,0.0,0.3068611084107805,0.004976711190166326,0.6518342607707592,0.00046554073531890046,0.0005209077909789373,0.0005619453413466439,0.030573311397305045,1.0000004709227093
318,0.0,0.005702537634292861,0.0,0.30640209331871676,0.0049080910239777025,0.6523886713487597,0.0004590823667364417,0.0005117584354871207,0.0005551505994005154,0.0305980012021984,0.9999993945279454
319,0.0,0.00562665180344897,0.0,0.3059481238271081,0.004865506156137115,0.6529372290302322,0.0004541040409541298,0.0005297207731070841,0.0005480867587634512,0.03062255645774629,1.0000000672746727
320,0.0,0.005555878847732861,0.0,0.3054965089490452,0.0048213739708236475,0.6534795301671406,0.00045107668068110227,0.0005221860097608823,0.0005425029609265337,0.03064657351591231,0.9999998654506546
321,0.0,0.005488873273689851,0.0,0.3050500742207827,0.004772801657109739,0.6540177948236848,0.00044690565097159764,0.0005135075769782033,0.0005382646565442952,0.030670926947441998,1.000000470922709
322,0.0,0.005423684115810658,0.0,0.3046081468955934,0.0047232874979775555,0.6545504756823922,0.000441590951825616,0.0005067801097048088,0.0005326135840346438,0.03069433853355341,0.9999999327253273
323,0.0,0.005358696781949667,0.0,0.30417207246693195,0.004676531600427463,0.6550750835803716,0.0004364108020251022,0.0005015999599042951,0.000524944271342974,0.030717750119664825,1.0000001345493457
324,0.0,0.0052979477524709145,0.0,0.30373956359592547,0.004630313900259243,0.6555912821442591,0.000432912519042937,0.0004935269991762217,0.0005162658385602951,0.030740959881758036,1.0000000672746727
325,0.0,0.005243522542229153,0.0,0.30330826566902813,0.004585576242891169,0.6560990040993822,0.0004310288282063866,0.00048565586246635006,0.0005073183070866804,0.030764102369178512,1.000000470922709
326,0.0,0.005193201087024162,0.0,0.3028799278277311,0.004539694916086619,0.6566002676859228,0.0004282032919515609,0.0004785247471565519,0.0005014654105588272,0.030786841208562586,0.9999999327253273
327,0.0,0.005144359674619318,0.0,0.30245670286156184,0.0044918626237727835,0.6570976966161176,0.00042335951551471685,0.00047240275193776284,0.0004975634795402583,0.030809109125237523,0.999999730901309
328,0.0,0.005093230923341519,0.0,0.3020382543971567,0.004440397499131316,0.6575964037650943,0.00041844846440513883,0.0004696444903556711,0.0004987744236494694,0.030831646140603394,0.9999999327253273
329,0.0,0.005042573094772859,0.0,0.30162505335722484,0.0043857031901986185,0.6580929581245436,0.00041306649058642323,0.0004635224951368821,0.0004965543594492492,0.030853644958587393,0.9999999327253273
330,0.0,0.004992184364895134,0.0,0.3012158215229842,0.00433201800135693,0.6585843996088651,0.00040936638358605624,0.00045962056411831325,0.0004911723856305336,0.030875509227225924,0.9999999327253273
